UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing;KG_3xx;Layer;Construction type;noch unsicher;verwendbar für frühe Planungsphasen;Anmerkungen / zusätzliche Eingrenzung;
55141e01-120e-4766-a4ec-15f62d40017a;00.01.001;Tensar TriAX TX 190L-G Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;specific dataset;1;qm;bacbd9e0-7e4b-4cad-b1b3-e8acbbc7778d;Tensar TriAX TX 190L-G Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;434;;0,01;;;;true;false;false;false;;;;;o;Außenbereich;
9acfcfb5-e1ad-4490-bad1-096a76cf23b6;00.01.001;Tensar TriAX TX 190L-GD Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;specific dataset;1;qm;8e784010-1862-4776-af1d-6db533ddea3e;Tensar TriAX TX 190L-GD Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;1;;0,01;;;;true;false;false;false;;;;;o;Außenbereich;
54611e43-ebcd-41a4-a16c-356e8780e3c9;00.01.001;Tensar TriAX TX 190L-GN Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;specific dataset;1;qm;3be03e0c-368d-43bf-934b-2589085a224c;Tensar TriAX TX 190L-GN Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;628;;0,01;;;;true;false;false;false;;;;;o;Außenbereich;
63bb567f-e2c7-46c7-947f-edf620f1064f;00.01.001;Tensar TriAX TX 5 Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;specific dataset;1;qm;95a159c4-efb9-401f-80a5-ddb297f95710;Tensar TriAX TX 5 Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;189;;0,01;;;;true;false;false;false;;;;;o;Außenbereich;
ffd9a444-d0cb-47a2-bc25-32c19c85979b;00.01.001;Tensar TriAX TX 7 Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;specific dataset;1;qm;95a159c4-efb9-401f-80a5-ddb297f95710;Tensar TriAX TX 5 Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;189;;0,01;;;;true;false;false;false;;;;;o;Außenbereich;
5662c927-cd47-46e5-b753-925db31b9870;20.19.120;Sonnenschutztuch;Kunststoffe / Folien und Vliese / Technische Textilien;generic dataset;1;qm;d57a3095-a0ee-45d8-a338-a139486d5dc0;Textil-Sonnenschutz;;0,4;;;;;;true;true;false;true;338;shutter;;;x;;
bd6d6d89-b76d-4002-a217-afffbb8aa308;20.19.120;Aluminium Profil;Metalle / Aluminium / Aluminiumprofil;generic dataset;1;m3;fa4d0c5b-122a-44db-b6c3-ce03a0c6f794;Aluminium-Extrusionsprofil;;;2700;;;;;true;false;false;true;334, 335B, 336;substructure-metal, frame;;;x;"Aluminiumprofile werden in verschiedensten Anwendungen/Produkten eingesetzt. Vielfach im Baubereich (z.B. für Fenster/Fassaden, Solar-Unterkonstruktionen, …); Fensterrahmen: andere Datensätze!";
c83d501f-d07f-4434-9d5c-862a7e8a3026;00.01.000;Aluminiumprofil beschichtet;Metalle / Aluminium / Aluminiumprofil;average dataset;1;m3;7c0c3025-2dab-ff28-9374-e6a63c971550;Aluminiumprofil pulverbeschichtet;;;2700;;;;;true;true;false;true;334, 335B, 336;substructure-metal, frame;;;x;;
c23b2987-776d-4d55-91c7-5f2a0f2c50f1;00.01.000;Aluminiumprofil anodisiert;Metalle / Aluminium / Aluminiumprofil;average dataset;1;m3;a4b1c6f9-b589-384d-8dc4-dc53ebacb559;Aluminiumprofil eloxiert;;;2700;;;;;true;true;false;true;334, 335B, 336;substructure-metal, frame;;;x;;
10d750fe-bfb7-46fc-9a4a-a9b968fe1f4e;00.01.000;Aluminiumprofil pressblank;Metalle / Aluminium / Aluminiumprofil;average dataset;1;m3;4f403f09-b064-cfcf-e1fc-069ed85d4714;Aluminiumprofil pressblank;;;2700;;;;;true;true;false;true;334, 335B, 336;substructure-metal, frame;;;x;;
36375bd3-f8d5-4291-9335-93d4f429ce70;00.04.000;MSH-Profile;Metalle / Stahl und Eisen / Stahlprofile;average dataset;1;m3;0f42ea0d-3a1c-1a2f-e44a-5916fe05996f;1 lfm Stahlschutzplanke Additional Info from Xml: siehe EPD Technische Daten: Die mechanisch-technologischen Eigenschaften von warmgefertigten Hohlprofilen können der Liefernorm /DIN EN 10210/ Teil 1, Tabelle A.3 (unlegierte Baustähle) bzw. Tabelle B.3 (Feinkornbaustähle), entnommen werden Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 t Stahlbau-Hohlprofil.;;;7850;;;;;true;true;false;true;331B, 333, 343;structure-steel;;;x;MSH = Mannesmann Stahlbau Hohlprofile;
5cb2c568-76fe-4803-8b46-0084e79800c8;00.06.000;Baustähle: Offene Walzprofile und Grobbleche;Metalle / Stahl und Eisen / Stahlprofile;average dataset;1;m3;83ebba89-7267-4196-188d-1399096213cc;1 Tonne Baustahl;;;7850;;;;;true;true;false;true;331B, 351, 361;structure-steel;;;x;Baustahl wird für geschraubte, geschweißte und andersartig verbundene Gebäudekonstruktionen, Brücken und andere Bauwerke oder in Stahl-Verbundkonstruktionen verwendet. Beispiele hierfür sind: ;
38051c22-fbd1-4b0e-944a-ae348b8c7695;20.19.120;Stahlprofil;Metalle / Stahl und Eisen / Stahlprofile;generic dataset;1;m3;9eb8145d-d035-4d9f-a1dc-1006c45cb818;Stahlprofil;;;7850;;;;;true;false;false;true;331B, 351, 362;structure-steel;;;x;;
7e083808-ffcb-4c0c-9d52-11c42c2c48e9;00.01.004;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW75;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;d94a2ae8-6ccf-43c4-b043-2f8cd0dae4d0;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW75;;;7874;;;0,86;;true;true;false;true;342;substructure-metal;;;x;;
00402f5e-4a5b-48a5-b1e2-cbd4fddffbe7;00.01.004;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW100;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;0d5bada5-5a8e-4f9b-9151-6475819129db;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW100;;;7874;;;0,96;;true;true;false;true;342;substructure-metal;;;x;;
7065f9ef-8969-4723-b311-c65042481dd1;00.01.004;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW125;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;0cbacd38-3133-4075-9b6e-123308e175e2;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW125;;;7874;;;1,08;;true;true;false;true;342;substructure-metal;;;x;;
313eef35-fd80-4d4a-b8ab-96762d075cf6;00.01.004;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW150;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;ceecfc47-21ac-40c2-9286-8c56f875cadc;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW150;;;7874;;;1,2;;true;true;false;true;342;substructure-metal;;;x;;
26730864-4f60-4274-9d38-5e0b0f0e234f;00.01.005;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW50;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;7ed0ec5a-2935-4991-b7f6-79ddbd5d08ff;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW50;;;7874;;;0,72;;true;true;false;true;342;substructure-metal;;;x;;
199ca92f-b191-4b77-8140-2b3816bffbfc;00.01.003;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW50;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;9179d581-bbb6-4f6d-84f7-0d10a89eb9c8;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW50;;;7874;;;0,716;;true;true;false;true;342;substructure-metal;;;x;;
25b83cc5-12f5-4c46-a5ec-1ba9c07b237e;00.01.004;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW75;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;37eea24c-92da-4895-952c-7a55fbf936bd;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW75;;;7874;;;0,86;;true;true;false;true;342;substructure-metal;;;x;;
63f9442f-4701-42e7-8166-df509288cd88;00.01.004;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW150;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;d4cc3800-1997-4c54-bfed-413471644602;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW150;;;7874;;;1,195;;true;true;false;true;342;substructure-metal;;;x;;
d8139749-44f9-4658-8528-5547d78a499a;00.01.004;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW125;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;1a601390-b596-43cc-a510-a01527e7dbe5;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW125;;;7874;;;1,075;;true;true;false;true;342;substructure-metal;;;x;;
38fe1c7e-9dd1-4b42-bad4-3a9d3f743e2f;00.01.004;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW100;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;74ee2b61-d57c-4cd7-aa90-270679fc68ef;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW100;;;7874;;;0,955;;true;true;false;true;342;substructure-metal;;;x;;
b6a0db91-964d-452a-832d-5a26887f63d1;00.01.004;Profil - König GmbH & Co. KG - Deckenprofil verzinkt Hutdecke 98;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;e5b9a263-beb6-4d2d-950d-705b87ed417f;Profil - König GmbH & Co. KG - Deckenprofil verzinkt Hutdecke 98;;;7874;;;0,61;;true;true;false;true;354,364;substructure-metal;;;x;;
fbf50d71-abb0-4567-be08-4311c679973b;00.01.004;Profil - König GmbH & Co. KG - Deckenprofil verzinkt UD28/48;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;6fd56279-26e2-4c8d-9196-28824224b29b;Profil - König GmbH & Co. KG - Deckenprofil verzinkt UD28/48;;;7874;;;0,48;;true;true;false;true;354,364;substructure-metal;;;x;;
7f8a6a50-c844-40f8-808b-0e6a14fe7ce0;00.01.004;Profil - König GmbH & Co. KG - Deckenprofil verzinkt CD60/27;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;b8237a74-18b7-4dd0-9742-46303c148779;Profil - König GmbH & Co. KG - Deckenprofil verzinkt CD60/27;;;7874;;;0,59;;true;true;false;true;354,364;substructure-metal;;;x;;
2b008167-5610-4561-86fc-4a1976048366;00.01.003;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt Hutdecke 98;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;acc09f03-6e01-4331-addd-b44d8642f862;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt Hutdecke 98;;;7874;;;0,61;;true;true;false;true;354,364;substructure-metal;;;x;;
5da65ba4-67ca-4db3-bfa1-9ccafe5f30da;00.02.002;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt UD28/48;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;1cf5fca9-4b6e-4e35-a0f9-763cf79e07aa;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt UD28/48;;;7874;;;0,48;;true;true;false;true;354,364;substructure-metal;;;x;;
0571d36b-4912-4e3b-b538-00818c3d52ec;00.02.002;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt CD60/27;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m3;c4ae35a6-fa5d-4f00-9ca6-4ce45ba925a4;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt CD60/27;;;7874;;;0,59;;true;true;false;true;354,364;substructure-metal;;;x;;
0689d6a3-cd7c-4710-9709-90fe747f60c0;00.02.000;HEBEL Bewehrter Porenbeton;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;a518c667-dfc7-4d6f-74f1-fcc63f740af3;"1 m³ HEBEL bewehrter Porenbeton (550 kg/m³) Additional Info from Xml: Die vorliegenden EPD-Ergebnisse beruhen auf der Ökobilanz von bewehrten Porenbeton-Produkten unterschiedlicher Formate. Porenbeton gehört zur Gruppe der porosierten dampfgehärteten Leichtbetone. Hauptgrundstoffe sind Sand, Zement, Branntkalk und Aluminium als Porenbildner. Herstellung: Der gemahlene Quarzsand wird mit den anderen Grundstoffen unter Zugabe von Wasser und Aluminiumpaste, in einem Mischer zu einer Rohmasse gemischt und in Gießformen gegossen. Die Stahlbewehrung wird im Porenbetonwerk gefertigt. Die Bewehrungselemente werden vor dem Einbau in die Gießform durch Tauchbaden korrosionsschutzbehandelt. Das Wasser löscht unter Wärmeentwicklung den Kalk. Das Aluminium reagiert im alkalischen Milieu. Dabei bildet sich gasförmiger Wasserstoff, der die Poren in der Masse erzeugt und ohne Rückstände entweicht. Die Poren besitzen meist einen Durchmesser von 0,5 – 1,5 mm und sind ausschließlich mit Luft gefüllt. Nach dem ersten Abbinden entstehen halbfeste Rohblöcke, aus denen maschinell und mit hoher Genauigkeit die Elemente geschnitten werden. Die Ausbildung der endgültigen Eigenschaften der Bauteile erfolgt während der anschließenden Dampfhärtung über 5 – 12 Stunden bei etwa 190 °C und einem Druck von ca. 12 bar in Dampfdruckkesseln, den sog. Autoklaven. Hier bilden sich aus den eingesetzten Stoffen Calcium-Silikathydrate, die dem in der Natur vorkommenden Mineral Tobermorit entsprechen. Die Reaktion des Materials ist mit der Entnahme aus dem Autoklaven abgeschlossen. Der Dampf wird nach Abschluss des Härtungsprozesses für weitere Autoklavzyklen verwandt. Das anfallende Kondensat wird als Prozesswasser genutzt. Auf diese Weise wird Energie eingespart und es fällt kein Abwasser an. Systemgrenzen: Im Einzelnen werden folgende Prozesse der Herstellung der Porenbetonprodukte einbezogen: Bereitstellungsprozesse von Rohstoffen, Verpackungen und Energie, Transporte der Rohstoffe (Zement, Kalk, Sand, Bewehrungsstahl etc.) zum Produktionsstandort, Herstellprozess im Werk inklusive energetischer Aufwendungen, Herstellung von Hilfsstoffen, Entsorgung anfallender Reststoffe. Alle beschriebenen Prozesse sind Teil der Module A1-A3. Hintergrundsystem: Zur Modellierung der Porenbeton-Herstellung wurde das von der thinkstep AG entwickelte Software-System zur Ganzheitlichen Bilanzierung ""GaBi ts"" eingesetzt. Die in der GaBi-Datenbank enthaltenen konsistenten Datensätze sind in der online GaBi-Dokumentation dokumentiert. Die Ökobilanz wurde für den Bezugsraum Deutschland erstellt. Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m³ bewehrten HEBEL Porenbeton mit einer durchschnittlichen Rohdichte von 550 kg/m³ inklusive 25,6 kg Bewehrungsstahl.";;;550;;;;0,00182;true;false;false;false;331B, 332, 341, 342, 346, 351, 361;complete slab, complete wall core, complete wall;;;x;Bewehrte Bauteile für Dächer, Decken sowie für tragende und nichttragende Wände. ;
7634a4f9-7057-4052-9a0a-6bece315dd8e;00.07.000;Spannbeton-Fertigteildecken;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;8ce49180-d9ba-5392-faf7-c40109817bb0;1m² Spannbeton- Fertigteildecke, (26,5 cm Deckendicke,C45/C55) Additional Info from Xml: Die deklarierten Produkte sind vorgespannte Fertigteile aus Beton unterschiedlicher Formate und Größen zur Verwendung als Deckenbauteil. Der Beton wird aus Gesteinskörnungen (Zuschlägen), Wasser, hydraulischen Bindemitteln (Zement), Zusatzmitteln und Zusatzstoffen hergestellt. Außer dem Spannstahl ist keine weitere Bewehrung nötig. Für die Herstellung der Spannbeton-Fertigteildecken werden kaltgezogene Spannstahllitzen und- Drähte verwendet. Es handelt sich dabei um hochfeste Stähle. Die Spannbeton-Fertigdecken werden mit Extrudern und Gleitfertiger auf beheizbaren Stahlbahnen als Hohlquerschnitte mit der erforderlichen Dicke und Spannbewehrung gefertigt. Nach der entsprechenden Aushärtungszeit des Betons, sodass eine Festigkeit erreicht ist, die es zulässt, die Deckenelemente weiter zu bearbeiten, werden die Deckenelemente auf die gewünschte Länge gesägt und auf dem Werksgelände zwischengelagert. Technische Daten: Es gilt die Allgemeine bauaufsichtliche Zulassung (/abZ/) Z-15.10-279 („Verwendung von Spannbeton-Hohlplatten nach /DIN EN 1168:2011-12/ und /DIN EN 1992-1-1:2011-01/ System BRESPA“) des Deutschen Instituts für Bautechnik, Berlin, vom 1.12.2014. Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von einem Quadratmeter (1 m²) Fertigteildecken aus Spannbeton, hergestellt aus Zuschlägen der genannten Zusammensetzung. Die Durchschnittsbildung erfolgte absatzbezogen auf Basis der in den Werken der DW Systembau GmbH hergestellten Spannbeton-Fertigteildecken.;;360,37;1357;;;;;true;false;true;true;351, 361;complete slab;;;x;Vorgespannte Betonfertigteile werden als Deckenelemente im Innen- und Außenbereich verwendet.;
0c72f7ee-6f3d-4f82-82c3-14378a8b85b4;00.02.000;Xella Italia Porenbeton;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;12f8a1ac-eb44-9028-b4a6-9e4aa645c947;"1 m³ YTONG Porenbeton (480 kg/m³) Additional Info from Xml: Die vorliegenden EPD-Ergebnisse beruhen auf der Ökobilanz von unbewehrten Porenbeton-Bausteinen unterschiedlicher Formate. Porenbeton gehört zur Gruppe der porosierten dampfgehärteten Leichtbetone. Hauptgrundstoffe sind Sand, Zement, Branntkalk und Aluminium als Porenbildner. Herstellung: Der gemahlene Quarzsand wird mit den anderen Grundstoffen unter Zugabe von Wasser und Aluminiumpaste, in einem Mischer zu einer Rohmasse gemischt und in Gießformen gegossen. Das Wasser löscht unter Wärmeentwicklung den Kalk. Das Aluminium reagiert im alkalischen Milieu. Dabei bildet sich gasförmiger Wasserstoff, der die Poren in der Masse erzeugt und ohne Rückstände entweicht. Die Poren besitzen meist einen Durchmesser von 0,5 – 1,5 mm und sind ausschließlich mit Luft gefüllt. Nach dem ersten Abbinden entstehen halbfeste Rohblöcke, aus denen maschinell und mit hoher Genauigkeit die Dämmplatten geschnitten werden. Die Ausbildung der endgültigen Eigenschaften der Bauteile erfolgt während der anschließenden Dampfhärtung über 5 – 12 Stunden bei etwa 190 °C und einem Druck von ca. 12 bar in Dampfdruckkesseln, den sog. Autoklaven. Hier bilden sich aus den eingesetzten Stoffen Calcium-Silikathydrate, die dem in der Natur vorkommenden Mineral Tobermorit entsprechen. Die Reaktion des Materials ist mit der Entnahme aus dem Autoklaven abgeschlossen. Der Dampf wird nach Abschluss des Härtungsprozesses für weitere Autoklavzyklen verwandt. Das anfallende Kondensat wird als Prozesswasser genutzt. Auf diese Weise wird Energie eingespart und es fällt kein Abwasser an. Systemgrenzen: Im Einzelnen werden folgende Prozesse der Herstellung der Porenbetonprodukte einbezogen: Bereitstellungsprozesse von Rohstoffen, Verpackungen und Energie, Transporte der Rohstoffe (Zement, Kalk, Sand etc.) zum Produktionsstandort, Herstellprozess im Werk inklusive energetischer Aufwendungen, Herstellung von Hilfsstoffen, Entsorgung anfallender Reststoffe. Alle beschriebenen Prozesse sind Teil der Module A1-A3. Hintergrundsystem: Zur Modellierung der Porenbeton-Herstellung wurde das von der thinkstep AG entwickelte Software-System zur Ganzheitlichen Bilanzierung ""GaBi ts"" eingesetzt. Die in der GaBi-Datenbank enthaltenen konsistenten Datensätze sind in der online GaBi-Dokumentation dokumentiert. Die Ökobilanz wurde für den Bezugsraum Italien erstellt. Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m³ unbewehrten Ytong Porenbeton mit einer durchschnittlichen Rohdichte von 480 kg/m³.";;;480;;;;;true;false;false;false;331B, 341;masonry unit;;;x;Ytong?;
d9fd76f0-190d-437d-bb07-549963b32d65;00.02.000;Beton der Druckfestigkeitsklasse C 20/25;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;50452ecf-44b6-a7a2-e8e2-5f175e524664;1 m³ Konstruktionsbeton C 20/25;;;2400;;;;0,000412;true;true;false;true;322, 331A, 331B, 341, 351, 361;concrete;;;x;;
2b2d1f3f-ab92-449d-8a2e-cd7e85818406;00.02.000;Beton der Druckfestigkeitsklasse C 50/60;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;4d4c8c94-6f01-6099-ee6c-a39d72ed9785;1 m³ Konstruktionsbeton C 50/60;;;2400;;;;0,000412;true;true;false;true;;;;;o;Erfahrungswert: für Ingenieurbauwerke;
b6096c9c-1248-4ce1-9c2d-f4a48aade80f;00.02.000;Beton der Druckfestigkeitsklasse C 30/37;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;2c23fb13-3d5f-b822-4c28-42c0faab3194;1 m³ Konstruktionsbeton C 30/37;;;2400;;;;0,000412;true;true;false;true;322, 331A, 331B, 341, 351, 361;concrete;;;x;;
a3662e98-9dc9-412f-9603-47f653f3db7f;00.03.000;Beton der Druckfestigkeitsklasse C 45/55;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;f337437f-0074-8b0a-edd5-7c15c5baec54;1 m³ Konstruktionsbeton C 45/55;;;2400;;;;0,000412;true;true;false;true;;;;;o;Erfahrungswert: für Ingenieurbauwerke;
cbc63bd5-2bfe-4381-b644-78df1bce86f3;00.03.000;Beton der Druckfestigkeitsklasse C 35/45;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;282639a2-c411-0c69-cb81-6d68c59ad83d;1 m³ Konstruktionsbeton C35/45;;;2400;;;;0,00412;true;true;false;true;322, 331A, 331B, 341, 351, 361;concrete;;;x;;
71667cf3-ede8-42d2-b0ff-6f1071ad3b86;00.03.000;Beton der Druckfestigkeitsklasse C 25/30;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;d96cb520-4846-8cb6-ccec-f7065f30707a;1 m³ Konstruktionsbeton C 25/30;;;2400;;;;0,000412;true;true;false;true;322, 331A, 331B, 341, 351, 361;concrete;;;x;;
a758fb6a-7fb1-4cdc-b652-c42cf2f7632c;20.20.020;Transportbeton C30/37;Mineralische Baustoffe / Mörtel und Beton / Beton;generic dataset;1;m3;b929fd24-5ca1-4943-82a3-e3325bc04482;Transportbeton C30/37 (m³);;;2360;;;;;true;true;false;true;322, 331A, 331B, 341, 351, 361;concrete;;;x;;
9702d9ab-2af2-4fdc-9d99-225583a9ffb7;20.20.020;Transportbeton C20/25;Mineralische Baustoffe / Mörtel und Beton / Beton;generic dataset;1;m3;768dfe75-bb7f-4a11-b2ab-692406188bfc;Transportbeton C20/25 (m³);;;2360;;;;;true;true;false;true;322, 331A, 331B, 341, 351, 361;concrete;;;x;;
2c127685-17be-41df-8cc4-1f3720813a7e;00.04.000;PCI Flexmörtel, PCI Flexmörtel S1, PCI Flexmörtel S2;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;m3;cd52d5c7-caef-9a92-ae10-bd8650fa9eac;PCI Flexmörtel, PCI Flexmörtel S1, PCI Flexmörtel S2 / 1kg Additional Info from Xml: flexibilisierter Fliesenkleber zusammengesetzt aus verschiedenen Zementen, Füllstoffen wie Quarzsand und Kalksteinmehl, Dispersionspulver zur Flexibilisierung sowie Additiven wie Stabilisierungsmittel und Abbinderegler, hergestellt im diskontinuierlichen Chargenbetrieb Technische Daten: Die Fliesenkleber PCI Flexmörtel, PCI Flexmörtel  S1 und PCI Flexmörtel  S2 entsprechen den Anforderungen der /DIN EN 12004/. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind. Auf die Angabe eines Verbrauchs pro Flächeneinheit wurde auf Grund der extrem unterschiedlichen Anwendungsbereiche und Rezepturen in dieser EPD verzichtet. Genaue Angaben dazu können in produktspezifischen Datenblättern der Hersteller entnommen werden.;;;1200;;;;;true;false;false;true;;;;;o;"Fliesenkleber, kann erst verwendet werden, wenn für Teppich, Parkett etc. auch Kleberdaten vorhanden sind -> dann ""glue"" als extra layer?";
c820c4a1-b7f6-4024-98d3-b737558988b8;00.03.000;PCI FT® Extra, PCI FT® Flex, PCI FT® Rapid;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;m3;3805cb73-3ef7-9d5a-5107-e3c524fabce0;1 kg PCI FT® Extra, PCI FT® Flex oder PCI FT® Rapid Additional Info from Xml: Flexibilisierter Fliesenkleber zusammengesetzt aus verschiedenen Zementen, Füllstoffen wie Quarzsand und Kalksteinmehl, Dispersionspulver zur Flexibilisierung sowie Additiven wie Stabilisierungsmittel und Abbinderegler, hergestellt im diskontinuierlichen Chargenbetrieb Technische Daten: Die Fliesenkleber PCI FT® Extra, PCI FT® Flex und PCI FT® Rapid entsprechen den Anforderungen der /DIN EN 12004/. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind.;;;1,2;;;;;true;false;false;true;;;;;o;"Fliesenkleber, kann erst verwendet werden, wenn für Teppich, Parkett etc. auch Kleberdaten vorhanden sind -> dann ""glue"" als extra layer?";
6f38efae-dc15-4667-96a4-1b87be6a80a5;00.04.000;PCI Nanofug, PCI Nanofug Premium;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;m3;3570896b-6279-c830-e733-321132d18b8b;PCI Nanofug, PCI Nanofug Premium / 1kg Additional Info from Xml: flexibilisierter Fugenmörtel zusammengesetzt aus verschiedenen Zementen, Füllstoffen wie Quarzsand und Kalksteinmehl, Dispersionspulver zur Flexibilisierung, Farbpigmente sowie Additiven wie Stabilisierungsmittel und Abbinderegler, hergestellt im diskontinuierlichen Chargenbetrieb Technische Daten: Die Fugenmörtel PCI Nanofug und PCI Nanofug Premium entsprechen den Anforderungen der /DIN EN 13888/. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind. Auf die Angabe eines Verbrauchs pro Flächeneinheit wurde auf Grund der extrem unterschiedlichen Anwendungsbereiche und Rezepturen in dieser EPD verzichtet. Genaue Angaben dazu können in produktspezifischen Datenblättern der Hersteller entnommen werden.;;;1200;;;;;true;false;false;true;336, 345, 353;;;x;;"Fugenmörtel für Steinzeug- und Fliesenbeläge; evtl. als 2-component mit Fliesenbelag?";
