UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing
ea6b23bb-6df2-4692-8999-4b81d0a1990c;00.03.000;Brillux Sensocryl ELF 267;Beschichtungen / Innenbeschichtungen / Innenfarben;specific dataset;1;m3;33fbf59a-2726-b8b2-0d9c-91a83d60b34e;1 kg Brillux Sensocryl ELF 267 Additional Info from Xml: Brillux Sensocryl ELF 267 ist eine seidenmatte, emissionsarme, lösemittel- und weichmacherfreie Reinacrylat-Innendispersionsfarbe. Sie ist geruchsneutral, gut deckend und diffusionsfähig. Das WKI Fraunhofer-Institut hat die Desinfektionsmittelbeständigkeit in Anlehnung der /DIN EN ISO 2812-1/ attestiert. Die Reinigungsfähigkeit ist nach /KIMW 004/ vom Kunststoff Institut Lüdenscheid auf verschiedenen Untergründen geprüft. Ausgezeichnet vom /TÜV Süd/ mit dem TÜV Gütezeichen >> Emissionsarm, Schadstoffgeprüft und Produktion überwacht <<. Es handelt sich um ein werkseitig hergestelltes flüssiges Gemisch mit organischen Bindemitteln, mineralischen Füllstoffen, Pigmenten, Wasser und Zusatzstoffen. Die Verfestigung erfolgt durch Trocknung und Verfilmung des Polymerbindemittels. Deklarierte Einheit: Die Deklaration bezieht sich auf 1 kg Brillux Sensocryl ELF 267. Da Farben nach Volumen (Liter) verkauft werden, ist nachfolgend der Verbrauch volumenbezogen angegeben.;;;1350;;;;;true;false;false;false
66dd0bed-23da-474c-abc0-96fa3c36004a;00.03.000;Brillux Sensocryl ELF 268;Beschichtungen / Innenbeschichtungen / Innenfarben;specific dataset;1;m3;1acc30f4-8f97-003d-d3ea-9cc4024f500c;1 kg Brillux Sensocryl ELF 268 Additional Info from Xml: Brillux Sensocryl ELF 268 ist eine seidenglänzende, emissionsarme, lösemittel- und weichmacherfreie Reinacrylat-Innendispersionsfarbe. Sie ist geruchsneutral, gut deckend und diffusionsfähig. Das WKI Fraunhofer-Institut hat die Desinfektionsmittelbeständigkeit in Anlehnung der /DIN EN ISO 2812-1/ attestiert. Die Reinigungsfähigkeit ist nach /KIMW 004/ vom Kunststoff Institut Lüdenscheid auf verschiedenen Untergründen geprüft. Ausgezeichnet vom /TÜV Süd/ mit dem TÜV Gütezeichen >> Emissionsarm, Schadstoffgeprüft und Produktion überwacht <<. Es handelt sich um ein werkseitig hergestelltes flüssiges Gemisch mit organischen Bindemitteln, mineralischen Füllstoffen, Pigmenten, Wasser und Zusatzstoffen. Die Verfestigung erfolgt durch Trocknung und Verfilmung des Polymerbindemittels. Deklarierte Einheit: Die Deklaration bezieht sich auf 1 kg Brillux Sensocryl ELF 268. Da Farben nach Volumen (Liter) verkauft werden, ist nachfolgend der Verbrauch volumenbezogen angegeben.;;;1300;;;;;true;false;false;false
fecc54a7-c307-47a4-9821-6d12b69ebcd7;00.03.000;Brillux Sensocryl ELF 269;Beschichtungen / Innenbeschichtungen / Innenfarben;specific dataset;1;m3;44112a9e-e2ac-3d33-c01f-fc2e8f5bba98;1 kg Brillux Sensocryl ELF 269 Additional Info from Xml: Brillux Sensocryl ELF 269 ist eine glänzende, emissionsarme, lösemittel- und weichmacherfreie Reinacrylat-Innendispersionsfarbe. Sie ist geruchsneutral, gut deckend und diffusionsfähig. Das WKI Fraunhofer-Institut hat die Desinfektionsmittelbeständigkeit in Anlehnung der /DIN EN ISO 2812-1/ attestiert. Die Reinigungsfähigkeit ist nach /KIMW 004/ vom Kunststoff Institut Lüdenscheid auf verschiedenen Untergründen geprüft. Ausgezeichnet vom /TÜV Süd/ mit dem TÜV Gütezeichen >> Emissionsarm, Schadstoffgeprüft und Produktion überwacht <<. Es handelt sich um ein werkseitig hergestelltes flüssiges Gemisch mit organischen Bindemitteln, Pigmenten, Wasser und Zusatzstoffen. Die Verfestigung erfolgt durch Trocknung und Verfilmung des Polymerbindemittels. Deklarierte Einheit: Die Deklaration bezieht sich auf 1 kg Brillux Sensocryl ELF 269. Da Farben nach Volumen (Liter) verkauft werden, ist nachfolgend der Verbrauch volumenbezogen angegeben.;;;1300;;;;;true;false;false;false
127e1dd6-110d-4356-83bf-e39c4b27ff2b;00.03.000;Brillux Silikat-Innenfarbe ELF 1806;Beschichtungen / Innenbeschichtungen / Innenfarben;representative dataset;1;m3;e0615330-5d15-d5e3-cf3c-cf11ddf6e983;1 kg Brillux Silikat-Innenfarbe ELF 1806 Additional Info from Xml: Brillux Silikat-Innenfarbe ELF 1806 ist eine stumpfmatte, emissionsarme, lösemittel- und weichmacherfreie, hoch diffusionsfähige und Allergiker (Weißfarbton) geeignete Innenwandfarbe auf Silikatbasis. Es handelt sich um ein werkseitig hergestelltes flüssiges Gemisch mit organischen und anorganischen Bindemitteln, Füllstoffen, Weißpigmenten sowie Wasser und Zusatzstoffen. Die Verfestigung erfolgt durch Trocknung (Verfilmung und Verkieselung) der Bindemittel. Deklarierte Einheit: Die Deklaration bezieht sich auf 1 kg Brillux Silikat-Innenfarbe ELF 1806. Da Farben nach Volumen (Liter) verkauft werden, ist nachfolgend der Verbrauch volumenbezogen angegeben.;;;1550;;;;;true;false;false;false
ba66960b-8890-4204-9df3-4ddb48416316;00.03.000;Brillux Super Latex ELF 3000;Beschichtungen / Innenbeschichtungen / Innenfarben;representative dataset;1;m3;e80923dd-9241-79a9-bce8-97dc054aec59;1 kg Brillux Super Latex ELF 3000 Additional Info from Xml: Brillux Super Latex ELF 3000 ist eine stumpfmatte, hoch diffusionsfähige, emissionsarme, lösemittel- und weichmacherfreie Innendispersionsfarbe mit gutem Deckvermögen und besonders langer Offenzeit. Ausgezeichnet vom /TÜV Süd/ mit dem TÜV Gütezeichen >> Emissionsarm, Schadstoffgeprüft und Produktion überwacht <<. Es handelt sich um ein werkseitig hergestelltes flüssiges Gemisch mit organischem Bindemittel, organischen und mineralischen Füllstoffen, Pigmenten, Wasser und Zusatzstoffen. Die Verfestigung erfolgt durch Trocknung und Verfilmung des Polymerbindemittels. Deklarierte Einheit: Die Deklaration bezieht sich auf 1 kg Brillux Super Latex ELF 3000. Da Farben nach Volumen (Liter) verkauft werden, ist nachfolgend der Verbrauch volumenbezogen angegeben.;;;1400;;;;;true;false;false;false
46f9017f-0c05-4c2c-90de-d23bbc3d3e5a;00.05.000;CapaSilan;Beschichtungen / Innenbeschichtungen / Innenfarben;average dataset;1;m3;60269f59-b7cc-6032-8fe5-2a87f6694d48;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaSilan Additional Info from Xml: CapaSilan ist eine emissionsminimierte und lösemittelfreie, mineralmatte, scheuerbeständige Innenfarbe mit herausragenden Eigenschaften. CapaSilan stellt eine neue Generation von Innenfarben dar, die durch die exzellente Verarbeitbarkeit mit langer Offenzeit auch auf Flächen mit äußerst ungünstigen Lichtverhältnissen (Streiflicht) ein ansatzfreies Arbeiten ermöglicht. Bei Einhaltung der vorgegebenen Sanierungsanleitung auch als Renovierfarbe auf Akustikdeckenplatten und Akustikputzen geeignet. - emissionsminimiert und lösemittelfrei - frei von foggingaktiven Substanzen - sd-Wert < 0,1 m Nassabrieb: Klasse 1 (entspricht scheuerbeständig nach DIN 53778) Deckvermögen: Klasse 1, bei einer Ergiebigkeit von 7 m2 /l bzw. 140 ml/m2 Technische Daten: Dichte [g/cm³]                  1,45 Feststoffgehalt                55 bis 60 % pH-Wert                           8,5Weitere bautechnische Daten gemäß PCR sind für das hier deklarierte Produkt nicht relevant. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg dispersionsbasierter Innenwandfarbe. Aus den Produktgruppen wurde das Produkt mit den höchsten Umweltwirkungen deklariert.Das hier deklarierte Produkt hat einen Verbrauch von 140 ml/m², dies entspricht 203 g/m².;;;1450;;;;;true;false;false;true
13a77bf0-9a05-47fe-8531-ca91d3764ec5;00.05.000;CapaTrend;Beschichtungen / Innenbeschichtungen / Innenfarben;average dataset;1;m3;c98e43f4-8ece-1cb3-ae15-6cb5b195fecc;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaTrend Additional Info from Xml: Für hochdeckende Wand- und Deckenanstriche auf allen üblichen Innenflächen. Hervorragend geeignet für Neu- und Renovierungsanstriche. - lösemittelfrei, weichmacherfrei - frei von foggingaktiven Substanzen - wasserverdünnbar, umweltschonend und geruchsarm - sd-Wert < 0,1 m Nassabrieb: Klasse 3 (entspricht waschbeständig nach DIN 53778) Deckvermögen: Klasse 2, bei einer Ergiebigkeit von 7 m²/l bzw. 140 ml/m2 Technische Daten: Dichte [g/cm³]                  1,4 Feststoffgehalt                52 bis 58 % pH-Wert                           8,5Weitere bautechnische Daten gemäß PCR sind für das hier deklarierte Produkt nicht relevant. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg dispersionsbasierter Innenwandfarbe. Aus den Produktgruppen wurde das Produkt mit den höchsten Umweltwirkungen deklariert.Das hier deklarierte Produkt hat einen Verbrauch von 140 ml/m², dies entspricht 196 g/m².;;;1400;;;;;true;false;false;true
1b842259-9cfe-4e41-80b3-df0a11382984;00.03.000;Dachsteine;Mineralische Baustoffe / Steine und Elemente / Dachziegel;average dataset;1;m3;ff8ac4ed-d498-b4ff-3e55-ea89a8ae4b72;1t Betondachsteine Additional Info from Xml: Für die Herstellung der Betondachsteine werden die Rohstoffe Sand, Zement, Durchfärbung, Beschichtungsfarbe und Wasser benötigt. Die Rohstoffe werden nacheinander einem Intensivmischer zugegeben und anschließend der Formgebungsmaschine zugeführt. Der profilierte Frischbeton verlässt die Formgebungsmaschine als endloser Strang und wird mit einem durch Druckluft gesteuertem Messer auf Dachsteinlänge geschnitten. Zwecks Oberflächenveredlung wird der Dachstein mit einer Kunststoffdispersion auf Wasserbasis beschichtet. Die Dachsteine durchlaufen während der Herstellung zwei Trocknungsprozesse. Die fertigen Produkte werden verpackt und sind anschließend transportfertig. Deklarierte Einheit: Als deklarierte Einheit wurde gemäß der /PCR Teil B/ 1t Betondachsteine gewählt. Der Umrechnungsfaktor und der Flächenbezug der einzelnen Dachsteintypen  werden in der folgenden Tabelle dargestellt.;;;2150;;;;;true;false;false;false
ba0e47ef-b04a-4bbb-bc9d-dafc7b72edc2;00.04.000;Dachziegel Neufahrn;Mineralische Baustoffe / Steine und Elemente / Dachziegel;average dataset;1;qm;c0b0efd4-5da0-5228-5d9a-4d9c594a0dfb;Tondachziegel Additional Info from Xml: Deklariert werden Tondachziegel inkl. dem keramischen Zubehör mit den Modellbezeichnungen E58, E58 S, E58 MAX, E58 SL, Großfalz, Großfalz XXL, Reformpfanne XXL, Reformpfanne SL, Karat und Forma. Die Flächenziegel und das keramische Zubehör (Sonderziegel) der jeweiligen Modelle wurden nach ihrem Produktionsanteil im Betrachtungszeitraum 07/2013-06/2014 berücksichtigt. Die verschiedenen Produkte unterscheiden sich lediglich in Form und Farbe (Engobe). Die maßgebliche Zusammensetzung, d. h. der Ton- und Lehmanteil, ist weitgehend einheitlich. Engobe und Glasuren sind in Form einer Durchschnittsrezeptur in der Analyse enthalten. Die Hauptbestandteile der Tondachziegel sind Lößlehme und Tone. Die Gehalte können je nach keramischen Eigenschaften schwanken. Zur Verarbeitung der Rohstoffe wird Wasser zugesetzt, das in den weiteren Produktionsschritten als Wasserdampf entweicht. Die keramische Masse wird bei ca. 1100 °C in Tunnelöfen unter Verwendung von Erdgas gebrannt und so zu einem langlebigen Ziegel verbunden. Nähere Informationen zum Datenhintergrund sind der Erlus-EPD (Deklarationsnummer: EPD-ERL-20140214-IAC1-DE) zu entnehmen. Technische Daten: Die deklarierten Produkte erfüllen die Anforderungen der /DIN EN 1304/. Sie tragen die CE-Kennzeichnung entsprechend der /EU-Verordnung 765/2008/. Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 t durchschnittlichen Dachziegel (Flächen- und Sonderziegel). Eine durchschnittliche Engoberezeptur fließt in die Berechnung ein.;;46;2020;;;;;true;false;false;false
573cebb5-2963-460f-8d61-0e3eecc1176e;00.05.000;Estrichelemente;Mineralische Baustoffe / Mörtel und Beton / Estrich trocken;average dataset;1;m3;405a6704-5bd0-9454-be69-816e8095a070;1 m2 fermacell Estrichelement Additional Info from Xml: Gipsaufbereitung: Hauptrohstoff der Gipsfaser-Platte ist Gips. Gips enthält etwa 21% Kristallwasser. In der Aufbereitungsanlage wird dieser Stoff zunächst in einer Mahltrocknungsanlage aufgelockert, zerkleinert und entlang der Calcinierstrecke auf ca. 170°C erwärmt. Dabei entweicht ein Teil des Kristallwassers und es bildet sich ein Mehrphasengips, In einem anschließenden Zyklon wird die Luft vom Materialstrom getrennt und in einem Filter gereinigt. Der Materialstrom wird über eine Ageing-Strecke geführt und auf unter 80°C gekühlt. Gipsfaserplatten: Die beiden natürlichen Rohstoffe Gips und Papierfasern werden gemischt und nach Zugabe von Wasser – ohne weitere Bindemittel – unter hohem Druck zu stabilen Platten gepresst, getrocknet, beidseitig, kalibriert und oberflächenhydrophobiert sowie anschließend auf die benötigten Formate zugeschnitten. 2 Gipsfaserplatten werden anschließend versetzt zueinander zu einem Estrichelement verklebt. Technische Daten: Leistungswerte des Produkts entsprechend der Leistungserklärung in Bezug auf dessen Wesentliche Merkmale gemäß /ETA-03/006/. Deklarierte Einheit: Die Kern-EPD bezieht sich auf die Herstellung von 1 m2  FERMACELL Estrich-Element.;;;1180;;;;;true;false;false;false
8ac8faaf-ca43-4d5c-80e6-2e45fb456d23;00.04.000;Eurolight beschichtet;Holz / Holzwerkstoffe / Spanplatten;specific dataset;1;m3;ae21ded8-3ae8-5cac-4445-700acd6daa0c;1 m² beschichtete Leichtbauplatte Additional Info from Xml: Melaminbeschichtete Leichtbauplatte mit Decklagen aus Dünnspanplatte und einer Kartonwaben-Mittellage Herstellung der Rohplatten (Decklage) 1. Rundholzzerspanung 2. Hackschnitzelaufbereitung 3. Restholzaufbereitung 4. Trocknung der Späne auf ca. 2-3 % Restfeuchte 5. Beleimung der Späne 6. Streuung der beleimten Späne auf ein Formband 7. Verpressen des Spänekuchens in einer kontinuierlich arbeitenden Kalander-Heißpresse 8. Schleifen der Ober- und Unterseite 9. Aufteilen und Besäumen des Plattenstranges zu Rohplattenformaten 10. Abstapelung zu Großstapeln Herstellung der Imprägnate 1. Abwicklung der Rohpapiere 2. Aufnahme von Imprägnierharz (MUF) in der Anlage 3. Trocknung des imprägnierten Papiers in beheizten Trocknern 4. Formatierung des endlosen Papiers mittels Querschneider 5. Abstapelung der formatierten Bögen auf Paletten Herstellung der beschichteten Spanplatten: 1. Legung der Imprägnate auf die Oberund Unterseite der Rohplatte 2. Verpressung der Platte in der Heißpresse mit verschieden strukturierten Pressblechen 3. Qualitätssortierung und Abstapelung Herstellung der Leichtbauplatten 1. Auftrennung der beiden verbundenen beschichteten Platten mittels Längskreissägen und Quertrennmesser 2. Beleimung der beiden Decklagen mit PURKlebstoffsystem 3. Expansion der Sechseckwabe im Durchlauftrockner 4. Verbindung der beleimten Decklage mit der Mittellage 5. Kalibrierung des Verbundelementes in einer kontinuierlichen Kalibrierpresse 6. Besäumen und setzen von Trennschnitten 7. Abstapelung und Verpackung der Platten Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung voneinem Kubikmeter beschichteter Eurolight Platte.Unbeschichtete Eurolight Platten weisen eine mittlereDichte von 12,4 kg/m² und eine durchschnittliche Gesamtdicke von 42,6 mm auf. Der Durchschnitt wurde nach Produktionsmengen der einzelnen Dicken gewichtet.;;;254;;;;;true;true;false;true
acc44187-3de9-462d-b332-4b1806e5897c;00.04.000;Eurolight roh;Holz / Holzwerkstoffe / Spanplatten;specific dataset;1;m3;2fd5620b-a381-74b7-aa50-c6154e638f6f;1 m² rohe Eurolight-Platte Additional Info from Xml: PUR-verleimte Leichtbauplatte aus Dünnspanplatte (Decklagen) und Sechseck-Kartonwabe (Mittellage) Herstellung der Rohplatten (Decklage) 1. Rundholzzerspanung 2. Hackschnitzelaufbereitung 3. Restholzaufbereitung 4. Trocknung der Späne auf ca. 2-3 % Restfeuchte 5. Beleimung der Späne 6. Streuung der beleimten Späne auf ein Formband 7. Verpressen des Spänekuchens in einer kontinuierlich arbeitenden Kalander-Heißpresse 8. Schleifen der Ober- und Unterseite 9. Aufteilen und Besäumen des Plattenstranges zu Rohplattenformaten 10. Abstapelung zu Großstapeln Herstellung der Leichtbauplatten 1. Auftrennung der beiden verbundenen rohen Platten mittels Längskreissägen und Quertrennmesser 2. Beleimung der beiden Decklagen mit PURKlebstoffsystem 3. Expansion der Sechseckwabe im Durchlauftrockner 4. Verbindung der beleimten Decklage mit der Mittellage 5. Kalibrierung des Verbundelementes in einer kontinuierlichen Kalibrierpresse 6. Besäumen und setzen von Trennschnitten 7. Abstapelung und Verpackung der Platten Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung voneinem Quadratmeter roher Eurolight Platte.Rohe Eurolight Platten weisen ein mittleresFlächengewicht von 12 kg/m² und eine durchschnittliche Gesamtdicke von 44,5 mm auf. Der Durchschnitt wurde nach Produktionsmengen der einzelnen Dicken gewichtet.;;;254;;;;;true;true;false;true
d6eaa532-5b85-449b-9fbf-1357a52c4bd9;00.04.000;EVALON®dual, mechanisch befestigt oder lose unter Auflast;Kunststoffe / Dachbahnen / EVA-Dachbahnen (Etylen-Vinylacetat);specific dataset;1;qm;862fb05c-5f66-19cd-7f32-9d9c1d5f1a7b;1m² Dach- und Dichtungsbahn EVALON® dual Additional Info from Xml: Grundstoffe/Hilfsstoffe: EVALON® -Dach- und Dichtungsbahnen bestehen aus (25 – 50 %) Ethylen-Vinylacetat-Terpolymer -EVA, (25-40 %) Polyvinylchlorid-PVC, (10 – 15 %) mineralischen Flammschutz, (1-2 %) Ca/Zn-Stabilisator, (3-6 %) epoxidiertes Sojabohnenöl, (5- 10 %) Ruß und Additiven, (0-12 %) Titandioxid, (0-25%) Pigmente -je nach Farbe und (3-5%) Gewebe/Gelege aus Polyester- oder Glasgitter. Herstellung: Die Grundstoffe und Vorprodukte werden in einem Mischer vorgemischt und anschließend zusammen mit den anderen Rezepturbestandteilen in einem Extruder plastifiziert. Die Kunststoffmasse wird über ein Mischwalzwerk als Zwischenstufe einem Kalander zugeführt, hier zu einer homogenen Dach- oder Dichtungsbahn ausgewalzt und mit der innenliegenden Verstärkung. Über spezielle Kühlwalzen erfolgt die Abkühlung der fertigen Bahn, die anschließend zu den endgültigen Maßen beschnitten und als Rollenware konfektioniert wird. Alle anfallenden unverstärkten Produktionsreste (Randstreifen) werden recycelt, d.h. der Produktion wieder direkt zugeführt. Die Herstellung unterliegt dem eingeführten Qualitätsmanagementsystem nach /ISO 9001/ (Zertifikat Nr. 01 100 5463). Zertifizierungsstelle ist der TÜV Rheinland, Cert GmbH. Außerdem erfolgen externe Qualitätsüberprüfungen (Fremdüberwachungen) durch die Staatliche Materialprüfungsanstalt Darmstadt. Technische Daten: Es gelten die Daten der DoP EVALON® dual Dach- und Dichtungsbahn Deklarierte Einheit: Die deklarierte Einheit ist 1 m² installiertes EVALON©dual Dach-und Dichtungsbahnensystem;;1,9;1,333;;;;0,526;true;true;false;true
de0c1710-057b-46ff-b6da-9fb26c113fa3;00.02.000;FW 50 BF.HI;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium;average dataset;1;qm;6e1f831e-055c-b539-bee0-3dfae46ea64f;FW 50 BF.HI B x H: 3050 mm x 3050 mm Additional Info from Xml: Die oberflächenbehandelten Aluminiumprofile werden auf Maß geschnitten und für die entsprechende Rahmengröße konfektioniert. Der dabei entstehende Verschnitt an Aluminiumprofilen wird dem Recycling zugeführt. Die Isolationsprofile werden mit den Aluminiumprofilen fest verbunden. Anschließend werden die Profile am Baukörper zu Rahmen fest verbunden und die Dichtungen in die vorgesehenen Nuten eingezogen. Danach wird die Verglasung eingesetzt und mit Verglasungsprofilen gesichert. In die Fassadenrahmenkonstruktion können auch fertige Fensterlemente Schüco AWS eingebaut werden. Abschließend erfolgt eine Funktionskontrolle. Technische Daten: Gemäß CE-Kennzeichnung sind für Feld 1 folgende bautechnische Daten für das Element zu nennen: Deklarierte Einheit: Die deklarierte Einheit ist ein Fassadenelement mit der Größe 3050 mm x 3050 mm.;;;;;;;;true;false;true;true
a287ee57-814f-4a5d-bccd-64b207385f47;00.02.000;FWS 50 SI;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium;average dataset;1;qm;8bf9ba51-c280-d540-f69a-b71b08bdbc64;Schüco FWS 50 B x H: 3050 mm x 3050 mm Additional Info from Xml: Die oberflächenbehandelten Aluminiumprofile werden auf Maß geschnitten und für die entsprechende Rahmengröße konfektioniert. Der dabei entstehende Verschnitt an Aluminiumprofilen wird dem Recycling zugeführt. Die Isolationsprofile werden mit den Aluminiumprofilen fest verbunden. Anschließend werden die Profile am Baukörper zu Rahmen fest verbunden und die Dichtungen in die vorgesehenen Nuten eingezogen. Danach wird die Verglasung eingesetzt und mit Verglasungsprofilen gesichert. In die Fassadenrahmenkonstruktion können auch fertige Fensterlemente Schüco AWS eingebaut werden. Abschließend erfolgt eine Funktionskontrolle. Technische Daten: Gemäß CE-Kennzeichnung sind für Feld 1 folgende bautechnische Daten für das Element zu nennen: Deklarierte Einheit: Die deklarierte Einheit ist ein Fassadenelement mit der Größe 3050 mm x 3050 mm.;;;;;;;;true;false;true;true
ce6e1839-54f9-42cd-ad20-940281e445dc;00.03.000;Getuftete Teppichfliesen LC1, Polmaterial PA 6, Schwerbeschichtung auf Bitumenbasis;Kunststoffe / Bodenbeläge / Textile Bodenbeläge;average dataset;1;qm;49439649-bfe8-f626-3851-630fb5f5cf2a;1 m² Bodenbelag Additional Info from Xml: Getuftete Teppichfliesen mit einem Polmaterial aus Polyamid PA 6 und einer Schwerbeschichtung auf Bitumenbasis mit einer textilen Abdeckung. Die Deklaration gilt für Produkte der Luxusklasse LC1.;;0,40;;;;;;true;true;true;true
de085c04-d8be-436c-b602-b476bca15e4c;00.03.000;Getuftete Teppichfliesen LC2, Polmaterial PA 6, Schwerbeschichtung auf Bitumenbasis;Kunststoffe / Bodenbeläge / Textile Bodenbeläge;average dataset;1;qm;039cc6dc-74f9-d649-c71c-2636c86590b0;1 m² Bodenbelag Additional Info from Xml: Getuftete Teppichfliesen mit einem Polmaterial aus Polyamid PA 6 und einer Schwerbeschichtung auf Bitumenbasis mit einer textilen Abdeckung. Die Deklaration gilt für Produkte der Luxusklasse LC2.;;;;;;;;true;true;true;true
ee052374-fec0-4707-bfe0-863520d80b48;00.03.000;Getuftete Teppichfliesen LC3, Polmaterial PA 6, Schwerbeschichtung auf Bitumenbasis;Kunststoffe / Bodenbeläge / Textile Bodenbeläge;average dataset;1;qm;22caccc1-11f2-0a47-ec3d-8f31366f711d;1 m² Bodenbelag Additional Info from Xml: Getuftete Teppichfliesen mit einem Polmaterial aus Polyamid PA 6 und einer Schwerbeschichtung auf Bitumenbasis mit einer textilen Abdeckung. Die Deklaration gilt für Produkte der Luxusklasse LC3.;;0,80;;;;;;true;true;true;true
5693c3a3-78ad-43be-bf5c-1d5486f24af3;00.03.000;Getuftete Teppichfliesen LC4, Polmaterial PA 6, Schwerbeschichtung auf Bitumenbasis;Kunststoffe / Bodenbeläge / Textile Bodenbeläge;average dataset;1;qm;c19011ab-e8f7-fe44-66cd-d278eec38212;1 m² Bodenbelag Additional Info from Xml: Getuftete Teppichfliesen mit einem Polmaterial aus Polyamid PA 6 und einer Schwerbeschichtung auf Bitumenbasis mit einer textilen Abdeckung. Die Deklaration gilt für Produkte der Luxusklasse LC4.;;1,00;;;;;;true;true;true;true
ea1e97c0-5232-43cf-b56a-adde6e3e5916;00.03.000;Getuftete Teppichfliesen LC5, Polmaterial PA 6, Schwerbeschichtung auf Bitumenbasis;Kunststoffe / Bodenbeläge / Textile Bodenbeläge;average dataset;1;qm;a0819467-a7ec-069c-037d-3a8d79de9f5b;1 m² Bodenbelag Additional Info from Xml: Getuftete Teppichfliesen mit einem Polmaterial aus Polyamid PA 6 und einer Schwerbeschichtung auf Bitumenbasis mit einer textilen Abdeckung. Die Deklaration gilt für Produkte der Luxusklasse LC5 mit einem maximalen Nutzschichtgewicht von 1200g/m².;;1,20;;;;;;true;true;true;true
eec9c184-852b-47e5-b380-7ae5af203b65;00.04.000;Dachziegel;Mineralische Baustoffe / Steine und Elemente / Dachziegel;average dataset;1;qm;34ea0754-771c-342b-f5e8-72304e54b442;1t Dachziegel inklusive Zubehör Additional Info from Xml: Für die Herstellung der Dachziegel werden die natürlichen Rohstoffe Sand, Ton, Wasser, Bariumcarbonat und Engobe benötigt. Die Mischungen schwanken je nach keramischen Eigenschaften. Der Ton wird getrocknet und gleichzeitig gemahlen. Das Mehl wird dann im Mischer mit Wasser versetzt.Mittels einer Vacuumstrangpresse werden vorgeformte Tonbatzen gezogen, die in einer Revolverpresse zwischen zwei Gipsformen zu Dachziegelrohlingen gepresst werden. Diese feuchten, noch plastischen Rohlinge trocknen innerhalb von 12 Stunden in Trockenkammern unter Einwirkung von angewärmter Luft. Die getrockneten Dachziegel werden nach Bedarf mit Engoben beschichtet. Das anfallende Engobenwaschwasser wird dem Prozess wieder zugeführt. Das auf das Trocknen folgende Brennen wird in einem kontinuierlich arbeitenden Tunnelofen ausgeführt. Nach dem Brennen werden die Dachziegel sortiert und auf Paletten dem Versand zur Verfügung gestellt. Je nach Form werden die Dachziegel individuell verpackt. Deklarierte Einheit: Als deklarierte Einheit wurde gemäß der /PCR Teil B/ 1t Dachziegel gewählt. Der Flächenbezug sowie der Umrechnungsfaktor werden in der folgenden Tabelle dargestellt.;;45;2180;;;;;true;false;false;false
